user_id,name,email_address,username,date_of_birth,gender,location,membership_start_date,membership_end_date,subscription_plan,payment_information,renewal_status,usage_frequency,purchase_history,favorite_genres,devices_used,engagement_metrics,feedback_ratings,customer_support_interactions,age,tenure_days,days_since_start,days_to_expiry,usage_score,engagement_score_num,support_interaction_rate,feedback_x_support,behavior_score,support_intensity,engagement_score,plan_type_num,plan_tenure_interaction,feedback_bucket,loyalty_score,loyalty_segment,expiry_urgency,engagement_per_day,support_vs_engagement,is_expiring_soon,high_support,is_monthly,low_engagement,new_customer,expiry_risk,payment_risk,monthly_user,churn_risk_score,engagement_vs_support,engagement_drop,norm_engagement_drop,norm_support_ratio,norm_feedback,churn_probability,churn_risk_percent,risk_level,churn,predicted_churn_prob,predicted_churn,biz_user_id,biz_name,biz_email_address,biz_username,biz_date_of_birth,biz_gender,biz_location,biz_membership_start_date,biz_membership_end_date,biz_subscription_plan,biz_predicted_churn,biz_churn_probability,biz_churn_risk_percent,biz_leave_probability_percent,biz_risk_level,biz_outcome,biz_loyalty_score,biz_engagement_vs_support,biz_monthly_user,biz_new_customer,biz_high_support,biz_low_engagement,biz_days_to_expiry,biz_feedback_ratings,biz_churn,biz_predicted_churn.1,biz_retention_strategy,biz_cross_recommendation
2075,Daniel Ramirez,gjones@example.com,gjones,1938-03-12,Male,North George,2024-02-08,2025-02-07,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Tablet,Medium,5.0,0,87.1,365,432,-67,2,2,0.0,0.0,9.0,0.0,0.7333333333333334,1,365,Excellent,0.8200000000000001,Very very Loyal,67,0.0020036429872495446,0.0,1,0,1,0,0,1,0,1,0.7,0.7333333333333334,0.0020036429872495446,0.2669349684682073,0.0,1.9999996003772225e-07,0.4031041795122843,40.31041795122843,Medium,0,0.4031041795122843,0,2075,Daniel Ramirez,gjones@example.com,gjones,1938-03-12,Male,North George,2024-02-08,2025-02-07,Monthly,0,0.381817768942665,38.18,38.18,Medium,About to Leave,0.8200000000000001,0.7333333333333334,1,0,0,0,-67,5.0,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
2076,Theresa Brown,james53@example.net,james53,1957-07-09,Male,Jenkinsside,2024-01-07,2025-01-06,Annual,Visa,Auto-renew,Occasional,Clothing,Horror,Tablet,Low,4.2,4,67.8,365,464,-99,1,1,0.010958904109589041,16.8,6.2,0.01092896174863388,0.4346666666666667,2,730,Good,0.6584,Low,99,0.0011876138433515484,2.7881040892193307,1,0,0,1,0,1,0,0,0.5,0.08693333333333333,0.0011876138433515484,0.5654923631284283,0.38661704676085,0.16000016799996641,0.4833424388532688,48.33424388532688,Medium,0,0.4833424388532688,0,2076,Theresa Brown,james53@example.net,james53,1957-07-09,Male,Jenkinsside,2024-01-07,2025-01-06,Annual,0,0.4703849215520984,47.04,47.04,Medium,About to Leave,0.6584,0.0869333333333333,0,0,0,1,-99,4.2,0,0,Send renewal reminder | Trigger engagement campaign | Recommend personalized content,
2077,Kelly Jones,candicebeasley@example.org,candicebeasley,1945-05-08,Male,North Amberbury,2024-02-28,2025-02-27,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,Smart TV,High,3.3,10,79.9,365,412,-47,1,3,0.0273972602739726,33.0,7.3,0.0273224043715847,0.6653333333333333,1,365,Poor,0.6316,Low,47,0.0018178506375227687,6.00480384307446,1,1,1,0,0,1,0,1,0.8500000000000001,0.06048484848484848,0.0018178506375227687,0.3349100895738827,0.832666017443304,0.3400001319999737,0.6200039497033643,62.00039497033642,Medium,0,0.6200039497033643,0,2077,Kelly Jones,candicebeasley@example.org,candicebeasley,1945-05-08,Male,North Amberbury,2024-02-28,2025-02-27,Monthly,0,0.6157555882926711,61.58,61.58,Medium,About to Leave,0.6316,0.0604848484848484,1,0,1,0,-47,3.3,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Collect feedback and offer service recovery | Recommend personalized content,
2078,Peter Lee,aschmidt@example.com,aschmidt,1986-07-21,Female,Campbellmouth,2024-03-21,2025-03-21,Annual,Amex,Auto-renew,Frequent,Books,Drama,Smartphone,High,4.8,10,38.7,365,390,-25,3,3,0.0273972602739726,48.0,10.8,0.0273224043715847,0.992,2,730,Excellent,0.7896,Very very Loyal,25,0.002710382513661202,5.020080321285141,1,1,0,0,0,1,1,0,0.65,0.09018181818181818,0.002710382513661202,0.008362939164266003,0.6961177080232174,0.04000019199996163,0.40035679333504726,40.035679333504724,Medium,0,0.40035679333504726,0,2078,Peter Lee,aschmidt@example.com,aschmidt,1986-07-21,Female,Campbellmouth,2024-03-21,2025-03-21,Annual,0,0.3988726021084002,39.89,39.89,Medium,About to Leave,0.7896,0.0901818181818181,0,0,1,0,-25,4.8,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
2079,Nicholas Marks,zachary39@example.org,zachary39,1999-05-27,Male,North Anna,2024-01-04,2025-01-03,Annual,Visa,Manual,Regular,Clothing,Comedy,Smart TV,Low,3.6,9,25.9,365,467,-102,2,1,0.024657534246575342,32.4,6.6,0.02459016393442623,0.544,2,730,Average,0.6172000000000001,Low,102,0.0014863387978142077,5.829015544041451,1,1,0,0,0,1,0,0,0.65,0.054400000000000004,0.0014863387978142077,0.45619903115459737,0.8082900433575285,0.2800001439999712,0.47813822059322947,47.813822059322945,Medium,0,0.47813822059322947,0,2079,Nicholas Marks,zachary39@example.org,zachary39,1999-05-27,Male,North Anna,2024-01-04,2025-01-03,Annual,0,0.4953863303084851,49.54,49.54,Medium,About to Leave,0.6172000000000001,0.0544,0,0,1,0,-102,3.6,1,0,Send renewal reminder | Assign priority support | Recommend personalized content,
2080,Lance Patton,kristen45@example.net,kristen45,1949-09-11,Male,Alejandroview,2024-02-23,2025-02-22,Annual,Visa,Manual,Regular,Clothing,Horror,Smartphone,High,4.6,9,75.6,365,417,-52,2,3,0.024657534246575342,41.4,9.6,0.02459016393442623,0.8506666666666667,2,730,Excellent,0.7492,high,52,0.002324225865209472,4.863112391930835,1,1,0,0,0,1,0,0,0.65,0.08506666666666667,0.002324225865209472,0.1496445634231205,0.6743514915043357,0.08000018399996334,0.41831359919421135,41.83135991942113,Medium,0,0.41831359919421135,0,2080,Lance Patton,kristen45@example.net,kristen45,1949-09-11,Male,Alejandroview,2024-02-23,2025-02-22,Annual,0,0.4130469485774876,41.3,41.3,Medium,About to Leave,0.7492,0.0850666666666666,0,0,1,0,-52,4.6,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
2081,Valerie Nicholson,katrinasaunders@example.net,katrinasaunders,1999-07-13,Male,Lake Michelleshire,2024-03-25,2025-03-25,Monthly,Visa,Auto-renew,Frequent,Books,Drama,Smart TV,Medium,4.3,4,25.8,365,386,-21,3,2,0.010958904109589041,17.2,9.3,0.01092896174863388,0.8386666666666668,1,365,Good,0.7836000000000001,Very very Loyal,21,0.0022914389799635706,2.1754894851341553,1,0,1,0,0,1,0,1,0.7,0.16773333333333335,0.0022914389799635706,0.16164017303000422,0.3016678334406633,0.14000017199996562,0.4356237162188613,43.56237162188613,Medium,0,0.4356237162188613,0,2081,Valerie Nicholson,katrinasaunders@example.net,katrinasaunders,1999-07-13,Male,Lake Michelleshire,2024-03-25,2025-03-25,Monthly,0,0.4327238386277976,43.27,43.27,Medium,About to Leave,0.7836000000000001,0.1677333333333333,1,0,0,0,-21,4.3,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
2082,James Barton,allenkimberly@example.net,allenkimberly,1946-11-21,Female,East Brianna,2024-04-07,2025-04-07,Annual,Amex,Manual,Regular,Books,Action,Smart TV,Medium,4.1,10,78.4,365,373,-8,2,2,0.0273972602739726,41.0,8.1,0.0273224043715847,0.6973333333333334,2,730,Good,0.6732,Low,8,0.0019052823315118398,5.891594658287509,1,1,0,0,0,1,1,0,0.65,0.06339393939393939,0.0019052823315118398,0.30292179728885893,0.8169676793296831,0.18000016399996732,0.455556513219191,45.5556513219191,Medium,0,0.455556513219191,0,2082,James Barton,allenkimberly@example.net,allenkimberly,1946-11-21,Female,East Brianna,2024-04-07,2025-04-07,Annual,0,0.4521870719137209,45.22,45.22,Medium,About to Leave,0.6732,0.0633939393939393,0,0,1,0,-8,4.1,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
2083,Jordan Townsend,christophermiller@example.com,christophermiller,1998-03-05,Male,Hendersonborough,2024-03-02,2025-03-02,Annual,Amex,Auto-renew,Regular,Clothing,Romance,Smartphone,Medium,5.0,0,27.1,365,409,-44,2,2,0.0,0.0,9.0,0.0,0.7333333333333334,2,730,Excellent,0.8200000000000001,Very very Loyal,44,0.0020036429872495446,0.0,1,0,0,0,0,1,1,0,0.5,0.7333333333333334,0.0020036429872495446,0.2669349684682073,0.0,1.9999996003772225e-07,0.2551326098097693,25.51326098097693,Low,0,0.2551326098097693,0,2083,Jordan Townsend,christophermiller@example.com,christophermiller,1998-03-05,Male,Hendersonborough,2024-03-02,2025-03-02,Annual,0,0.234855812757933,23.49,23.49,Low,Loyal,0.8200000000000001,0.7333333333333334,0,0,0,0,-44,5.0,0,0,Send renewal reminder | Recommend personalized content,Recommend lifestyle and family content pack | Recommend offline mobile viewing pack | Offer loyalty reward / premium upsell
2084,April Bond,laura70@example.com,laura70,1976-03-05,Male,West David,2024-01-03,2025-01-02,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,Smartphone,High,4.6,6,49.1,365,468,-103,1,3,0.01643835616438356,27.599999999999998,8.6,0.01639344262295082,0.7173333333333334,2,730,Excellent,0.7391999999999999,high,103,0.001959927140255009,3.4937888198757765,1,1,0,0,0,1,0,0,0.65,0.10247619047619048,0.001959927140255009,0.2829291146107191,0.4844719825093261,0.08000018399996334,0.40531973358816664,40.531973358816664,Medium,0,0.40531973358816664,0,2084,April Bond,laura70@example.com,laura70,1976-03-05,Male,West David,2024-01-03,2025-01-02,Annual,0,0.3912429983511076,39.12,39.12,Medium,About to Leave,0.7391999999999999,0.1024761904761904,0,0,1,0,-103,4.6,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
2085,Ian Jones,lisa27@example.net,lisa27,1990-10-29,Female,Valencialand,2024-02-28,2025-02-27,Monthly,Visa,Auto-renew,Frequent,Books,Romance,Tablet,Medium,4.6,9,34.5,365,412,-47,3,2,0.024657534246575342,41.4,9.6,0.02459016393442623,0.8506666666666667,1,365,Excellent,0.7492,high,47,0.002324225865209472,4.863112391930835,1,1,1,0,0,1,0,1,0.8500000000000001,0.08506666666666667,0.002324225865209472,0.1496445634231205,0.6743514915043357,0.08000018399996334,0.5662596573939296,56.62596573939296,Medium,0,0.5662596573939296,0,2085,Ian Jones,lisa27@example.net,lisa27,1990-10-29,Female,Valencialand,2024-02-28,2025-02-27,Monthly,0,0.5822359495061631,58.22,58.22,Medium,About to Leave,0.7492,0.0850666666666666,1,0,1,0,-47,4.6,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
2086,Diana George,raymond70@example.com,raymond70,1961-09-08,Male,Lake Angelaside,2024-02-17,2025-02-16,Annual,Visa,Auto-renew,Occasional,Clothing,Drama,Tablet,High,3.7,1,63.6,365,423,-58,1,3,0.0027397260273972603,3.7,7.7,0.00273224043715847,0.6813333333333333,2,730,Average,0.7424000000000001,high,58,0.0018615664845173041,0.5947660586835845,1,0,0,0,0,1,0,0,0.5,0.3406666666666667,0.0018615664845173041,0.31891594343137086,0.08247421536769918,0.2600001479999704,0.2890473649463261,28.90473649463261,Low,0,0.2890473649463261,0,2086,Diana George,raymond70@example.com,raymond70,1961-09-08,Male,Lake Angelaside,2024-02-17,2025-02-16,Annual,0,0.2782912514427462,27.83,27.83,Low,Loyal,0.7424000000000001,0.3406666666666667,0,0,0,0,-58,3.7,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Drama bundle | Recommend lifestyle and family content pack | Recommend mobile premium pack
2087,Jeffrey Carroll,sharonprice@example.net,sharonprice,1973-07-31,Male,Fischermouth,2024-03-10,2025-03-10,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,Smartphone,High,4.4,1,51.7,365,401,-36,3,3,0.0027397260273972603,4.4,10.4,0.00273224043715847,0.9760000000000001,2,730,Good,0.8588000000000001,Very very Loyal,36,0.002666666666666667,0.5060728744939271,1,0,0,0,0,1,0,0,0.5,0.48800000000000004,0.002666666666666667,0.024357085306777604,0.07017542886549842,0.12000017599996471,0.23777058298307835,23.777058298307836,Low,0,0.23777058298307835,0,2087,Jeffrey Carroll,sharonprice@example.net,sharonprice,1973-07-31,Male,Fischermouth,2024-03-10,2025-03-10,Annual,0,0.230304400256512,23.03,23.03,Low,Loyal,0.8588000000000001,0.488,0,0,0,0,-36,4.4,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Drama bundle | Recommend premium device streaming bundle | Recommend offline mobile viewing pack | Offer loyalty reward / premium upsell
2088,Rhonda Spencer,jessica85@example.org,jessica85,1985-12-13,Female,East Dianamouth,2024-01-01,2024-12-31,Annual,Amex,Manual,Occasional,Electronics,Sci-Fi,Tablet,High,4.2,1,39.3,365,470,-105,1,3,0.0027397260273972603,4.2,8.2,0.00273224043715847,0.7013333333333334,2,730,Good,0.7684000000000001,Very very Loyal,105,0.0019162112932604738,0.5877742946708464,1,0,0,0,0,1,1,0,0.5,0.3506666666666667,0.0019162112932604738,0.29892326075323095,0.08150469089237357,0.16000016799996641,0.2813662114480659,28.13662114480659,Low,0,0.2813662114480659,0,2088,Rhonda Spencer,jessica85@example.org,jessica85,1985-12-13,Female,East Dianamouth,2024-01-01,2024-12-31,Annual,0,0.2818235800006111,28.18,28.18,Low,Loyal,0.7684000000000001,0.3506666666666667,0,0,0,0,-105,4.2,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Sci-Fi bundle | Recommend premium device streaming bundle | Recommend mobile premium pack | Offer loyalty reward / premium upsell
2089,Cory Baker,codymalone@example.net,codymalone,1945-08-31,Female,Gomezport,2024-04-11,2025-04-11,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,Smartphone,High,4.7,8,79.6,365,369,-4,1,3,0.021917808219178082,37.6,8.7,0.02185792349726776,0.7213333333333334,1,365,Excellent,0.7244000000000002,high,4,0.001970856102003643,4.647560030983733,1,1,1,0,0,1,0,1,0.8500000000000001,0.08014814814814815,0.001970856102003643,0.27893057807509125,0.6444615682644068,0.06000018799996243,0.5744949717767865,57.44949717767865,Medium,0,0.5744949717767865,0,2089,Cory Baker,codymalone@example.net,codymalone,1945-08-31,Female,Gomezport,2024-04-11,2025-04-11,Monthly,0,0.5577377077461866,55.77,55.77,Medium,About to Leave,0.7244000000000002,0.0801481481481481,1,0,1,0,-4,4.7,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
2090,Cynthia Brown,allenjones@example.com,allenjones,1953-08-09,Female,South Sandraport,2024-03-07,2025-03-07,Annual,Mastercard,Manual,Occasional,Books,Documentary,Tablet,Low,3.4,3,71.7,365,404,-39,1,1,0.00821917808219178,10.2,5.4,0.00819672131147541,0.4026666666666666,2,730,Poor,0.6268,Low,39,0.0011001821493624771,2.138783269961977,1,0,0,1,0,1,0,0,0.5,0.10066666666666665,0.0011001821493624771,0.5974806554134521,0.2965779056425912,0.3200001359999728,0.4895906817591901,48.959068175919015,Medium,0,0.4895906817591901,0,2090,Cynthia Brown,allenjones@example.com,allenjones,1953-08-09,Female,South Sandraport,2024-03-07,2025-03-07,Annual,0,0.4988608893480084,49.89,49.89,Medium,About to Leave,0.6268,0.1006666666666666,0,0,0,1,-39,3.4,1,0,Send renewal reminder | Trigger engagement campaign | Collect feedback and offer service recovery | Recommend personalized content,
2091,Lindsey Jackson,josephfernandez@example.com,josephfernandez,1992-12-21,Male,Jonathanville,2024-02-21,2025-02-20,Monthly,Visa,Auto-renew,Occasional,Electronics,Romance,Smart TV,Low,4.7,9,32.3,365,419,-54,1,1,0.024657534246575342,42.300000000000004,6.7,0.02459016393442623,0.45466666666666666,1,365,Excellent,0.6344000000000001,Low,54,0.0012422586520947176,6.186984417965169,1,1,1,1,0,1,0,1,0.8500000000000001,0.04546666666666667,0.0012422586520947176,0.5454996804502885,0.8579283869917671,0.06000018799996243,0.7711259576661168,77.11259576661168,High,1,0.7711259576661168,1,2091,Lindsey Jackson,josephfernandez@example.com,josephfernandez,1992-12-21,Male,Jonathanville,2024-02-21,2025-02-20,Monthly,1,0.7765674104756018,77.66,77.66,High,About to Leave,0.6344000000000001,0.0454666666666666,1,0,1,1,-54,4.7,1,1,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Trigger engagement campaign | Recommend personalized content,
2092,Stephen Alvarez,mmullins@example.com,mmullins,1941-12-21,Male,Tracyburgh,2024-03-12,2025-03-12,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Smart TV,Low,3.9,9,83.3,365,399,-34,3,1,0.024657534246575342,35.1,7.9,0.02459016393442623,0.6893333333333334,2,730,Average,0.6728000000000001,Low,34,0.001883424408014572,5.327545382794002,1,1,0,0,0,1,0,0,0.65,0.06893333333333333,0.001883424408014572,0.3109188703601149,0.7387528573070387,0.2200001559999688,0.44997362718628914,44.997362718628914,Medium,0,0.44997362718628914,0,2092,Stephen Alvarez,mmullins@example.com,mmullins,1941-12-21,Male,Tracyburgh,2024-03-12,2025-03-12,Annual,0,0.4527295354754487,45.27,45.27,Medium,About to Leave,0.6728000000000001,0.0689333333333333,0,0,1,0,-34,3.9,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
2093,Danielle Caldwell,beckymorrow@example.com,beckymorrow,1998-04-21,Female,Wilcoxchester,2024-03-07,2025-03-07,Monthly,Amex,Manual,Frequent,Clothing,Romance,Tablet,Low,3.2,4,27.0,365,404,-39,3,1,0.010958904109589041,12.8,7.2,0.01092896174863388,0.6613333333333333,1,365,Poor,0.6864,Medium,39,0.0018069216757741347,2.407704654895666,1,0,1,0,0,1,1,1,0.7,0.13226666666666667,0.0018069216757741347,0.33890862610951067,0.33386833251579023,0.3600001279999744,0.47540047008046143,47.540047008046145,Medium,0,0.47540047008046143,0,2093,Danielle Caldwell,beckymorrow@example.com,beckymorrow,1998-04-21,Female,Wilcoxchester,2024-03-07,2025-03-07,Monthly,0,0.4964885133487358,49.65,49.65,Medium,About to Leave,0.6864,0.1322666666666666,1,0,0,0,-39,3.2,1,0,Send renewal reminder | Offer Annual Plan discount | Collect feedback and offer service recovery | Recommend personalized content,
2094,Nicole Buck,simmonsalyssa@example.net,simmonsalyssa,1995-12-17,Male,Lake Saraton,2024-01-12,2025-01-11,Monthly,Amex,Manual,Frequent,Books,Romance,Tablet,Low,4.9,0,29.3,365,459,-94,3,1,0.0,0.0,8.9,0.0,0.7293333333333334,1,365,Excellent,0.8148000000000001,Very very Loyal,94,0.001992714025500911,0.0,1,0,1,0,0,1,1,1,0.7,0.7293333333333334,0.001992714025500911,0.2709335050038353,0.0,0.020000195999960724,0.4100794823114261,41.00794823114261,Medium,0,0.4100794823114261,0,2094,Nicole Buck,simmonsalyssa@example.net,simmonsalyssa,1995-12-17,Male,Lake Saraton,2024-01-12,2025-01-11,Monthly,0,0.3947992610845118,39.48,39.48,Medium,About to Leave,0.8148000000000001,0.7293333333333334,1,0,0,0,-94,4.9,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
2095,Nicole Ellis,freemanlori@example.org,freemanlori,1947-10-29,Female,New Brittanyberg,2024-02-21,2025-02-20,Annual,Amex,Manual,Frequent,Clothing,Drama,Smart TV,Low,3.0,6,77.5,365,419,-54,3,1,0.01643835616438356,18.0,7.0,0.01639344262295082,0.6533333333333333,2,730,Poor,0.6559999999999999,Low,54,0.001785063752276867,3.629032258064516,1,1,0,0,0,1,1,0,0.65,0.09333333333333334,0.001785063752276867,0.3469056991807665,0.5032257366709774,0.400000119999976,0.44918872544093436,44.91887254409343,Medium,0,0.44918872544093436,0,2095,Nicole Ellis,freemanlori@example.org,freemanlori,1947-10-29,Female,New Brittanyberg,2024-02-21,2025-02-20,Annual,0,0.4461186516097923,44.61,44.61,Medium,About to Leave,0.6559999999999999,0.0933333333333333,0,0,1,0,-54,3.0,0,0,Send renewal reminder | Assign priority support | Collect feedback and offer service recovery | Recommend personalized content,
2096,Harry Scott,joseconner@example.com,joseconner,2002-09-15,Female,Rubiofort,2024-02-27,2025-02-26,Monthly,Mastercard,Manual,Regular,Books,Comedy,Tablet,High,4.5,9,22.6,365,413,-48,2,3,0.024657534246575342,40.5,9.5,0.02459016393442623,0.8466666666666668,1,365,Excellent,0.7440000000000001,high,48,0.002313296903460838,4.873646209386282,1,1,1,0,0,1,0,1,0.8500000000000001,0.08466666666666668,0.002313296903460838,0.15364309995874836,0.6758121806556087,0.10000017999996402,0.5727497358799805,57.27497358799805,Medium,0,0.5727497358799805,0,2096,Harry Scott,joseconner@example.com,joseconner,2002-09-15,Female,Rubiofort,2024-02-27,2025-02-26,Monthly,0,0.5462483817034121,54.62,54.62,Medium,About to Leave,0.7440000000000001,0.0846666666666666,1,0,1,0,-48,4.5,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
2097,Alec Price,egarcia@example.org,egarcia,1950-01-28,Female,Valenzuelabury,2024-02-10,2025-02-09,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Smartphone,Medium,5.0,7,75.2,365,430,-65,2,2,0.019178082191780823,35.0,9.0,0.01912568306010929,0.7333333333333334,1,365,Excellent,0.7500000000000001,high,65,0.0020036429872495446,4.038461538461538,1,1,1,0,0,1,0,1,0.8500000000000001,0.09166666666666667,0.0020036429872495446,0.2669349684682073,0.5599999223466774,1.9999996003772225e-07,0.5545567290780555,55.45567290780555,Medium,0,0.5545567290780555,0,2097,Alec Price,egarcia@example.org,egarcia,1950-01-28,Female,Valenzuelabury,2024-02-10,2025-02-09,Monthly,0,0.5503107029830726,55.03,55.03,Medium,About to Leave,0.7500000000000001,0.0916666666666666,1,0,1,0,-65,5.0,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
2098,Javier Phillips,arthur57@example.net,arthur57,1996-11-25,Female,North Ericport,2024-01-11,2025-01-10,Monthly,Amex,Manual,Occasional,Clothing,Drama,Smart TV,Medium,3.6,8,28.4,365,460,-95,1,2,0.021917808219178082,28.8,6.6,0.02185792349726776,0.544,1,365,Average,0.6272,Low,95,0.0014863387978142077,5.181347150259067,1,1,1,0,0,1,1,1,0.8500000000000001,0.060444444444444446,0.0014863387978142077,0.45619903115459737,0.7184800385400253,0.2800001439999712,0.6173243837276136,61.73243837276136,Medium,0,0.6173243837276136,0,2098,Javier Phillips,arthur57@example.net,arthur57,1996-11-25,Female,North Ericport,2024-01-11,2025-01-10,Monthly,0,0.630790809383267,63.08,63.08,Medium,About to Leave,0.6272,0.0604444444444444,1,0,1,0,-95,3.6,1,0,Send renewal reminder | Offer Annual Plan discount | Assign priority support | Recommend personalized content,
2099,Sandra Mcclure,isabella74@example.com,isabella74,1999-01-02,Female,Monicastad,2024-03-05,2025-03-05,Annual,Mastercard,Manual,Regular,Books,Action,Tablet,Low,4.4,6,26.3,365,406,-41,2,1,0.01643835616438356,26.400000000000002,7.4,0.01639344262295082,0.5760000000000001,2,730,Good,0.6888000000000001,Medium,41,0.0015737704918032788,3.807106598984771,1,1,0,0,0,1,0,0,0.65,0.0822857142857143,0.0015737704918032788,0.4242107388695737,0.5279187085211606,0.12000017599996471,0.434828436571393,43.4828436571393,Medium,0,0.434828436571393,0,2099,Sandra Mcclure,isabella74@example.com,isabella74,1999-01-02,Female,Monicastad,2024-03-05,2025-03-05,Annual,0,0.4183315280836214,41.83,41.83,Medium,About to Leave,0.6888000000000001,0.0822857142857143,0,0,1,0,-41,4.4,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
2100,Jessica Lam,ericaduran@example.org,ericaduran,1970-08-02,Female,Allisontown,2024-02-05,2025-02-04,Monthly,Amex,Manual,Occasional,Electronics,Drama,Smart TV,Medium,4.7,4,54.7,365,435,-70,1,2,0.010958904109589041,18.8,7.7,0.01092896174863388,0.5880000000000001,1,365,Excellent,0.7244,high,70,0.0016065573770491805,2.5188916876574305,1,0,1,0,0,1,1,1,0.7,0.11760000000000001,0.0016065573770491805,0.4122151292626898,0.34928626558746817,0.06000018799996243,0.45017257044862447,45.01725704486245,Medium,0,0.45017257044862447,0,2100,Jessica Lam,ericaduran@example.org,ericaduran,1970-08-02,Female,Allisontown,2024-02-05,2025-02-04,Monthly,0,0.4525578757836462,45.26,45.26,Medium,About to Leave,0.7244,0.1176,1,0,0,0,-70,4.7,0,0,Send renewal reminder | Offer Annual Plan discount | Recommend personalized content,
2101,James Hall,andrewstim@example.net,andrewstim,1960-08-08,Male,Kyleport,2024-04-06,2025-04-06,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,Tablet,High,3.3,9,64.7,365,374,-9,3,3,0.024657534246575342,29.7,9.3,0.02459016393442623,0.932,2,730,Poor,0.7216,high,9,0.002546448087431694,4.658385093167702,1,1,0,0,0,1,1,0,0.65,0.0932,0.002546448087431694,0.06834098719868531,0.6459626433457681,0.3400001319999737,0.4237969939679279,42.379699396792795,Medium,0,0.4237969939679279,0,2101,James Hall,andrewstim@example.net,andrewstim,1960-08-08,Male,Kyleport,2024-04-06,2025-04-06,Annual,0,0.4447892091384015,44.48,44.48,Medium,About to Leave,0.7216,0.0932,0,0,1,0,-9,3.3,0,0,Send renewal reminder | Assign priority support | Collect feedback and offer service recovery | Recommend personalized content,
2102,Sergio Sanchez,callen@example.com,callen,2004-08-20,Female,Sylviaport,2024-03-19,2025-03-19,Annual,Visa,Manual,Frequent,Electronics,Comedy,Smartphone,Medium,4.3,0,20.7,365,392,-27,3,2,0.0,0.0,9.3,0.0,0.8386666666666668,2,730,Good,0.8236000000000001,Very very Loyal,27,0.0022914389799635706,0.0,1,0,0,0,0,1,0,0,0.5,0.8386666666666668,0.0022914389799635706,0.16164017303000422,0.0,0.14000017199996562,0.25751074912281113,25.751074912281112,Low,0,0.25751074912281113,0,2102,Sergio Sanchez,callen@example.com,callen,2004-08-20,Female,Sylviaport,2024-03-19,2025-03-19,Annual,0,0.2689607725765251,26.9,26.9,Low,Loyal,0.8236000000000001,0.8386666666666668,0,0,0,0,-27,4.3,0,0,Send renewal reminder | Recommend personalized content,Recommend premium Comedy bundle | Recommend premium device streaming bundle | Recommend offline mobile viewing pack | Offer loyalty reward / premium upsell
2103,William Baker,charlessheppard@example.net,charlessheppard,1939-01-17,Female,West Shelbyfurt,2024-04-05,2025-04-05,Annual,Visa,Auto-renew,Regular,Books,Documentary,Smartphone,Low,4.8,8,86.2,365,375,-10,2,1,0.021917808219178082,38.4,7.8,0.02185792349726776,0.5920000000000001,2,730,Excellent,0.6896,Medium,10,0.0016174863387978145,5.025125628140703,1,1,0,0,0,1,0,0,0.65,0.06577777777777778,0.0016174863387978145,0.4082165927270618,0.6968173238101752,0.04000019199996163,0.44112633030347687,44.11263303034769,Medium,0,0.44112633030347687,0,2103,William Baker,charlessheppard@example.net,charlessheppard,1939-01-17,Female,West Shelbyfurt,2024-04-05,2025-04-05,Annual,0,0.461671687206803,46.17,46.17,Medium,About to Leave,0.6896,0.0657777777777777,0,0,1,0,-10,4.8,0,0,Send renewal reminder | Assign priority support | Recommend personalized content,
